"BirdID","ColNestLaying","Date","Time_Since_sun_rise","Colony","Nest","Playback_type","Playback_file","Recording_day","playback","N_chicks","D_chicks","sex","Season","Feeding_visits","BirdID_CNL","exact_age","minimum_age","age_seasons","age_categorical","temperature","wind","class_breeder"
"BJ12642","42_24_2017-12-08","2018-01-06",45,"42","24","C",12,2,"five",2,15,"M","2017/2018",1,"BJ12642-42_24_2017-12-08",NA,1223,4,"could_breed",20.2,1.9,"helper"
"BJ12642","42_24_2017-12-08","2018-01-05",42,"42","24","F",6,1,"five",2,14,"M","2017/2018",1,"BJ12642-42_24_2017-12-08",NA,1222,4,"could_breed",18.5,1.3,"helper"
"BJ12642","42_24_2017-12-08","2018-01-07",37,"42","24","F",9,3,"five",2,16,"M","2017/2018",2,"BJ12642-42_24_2017-12-08",NA,1224,4,"could_breed",18.4,1.3,"helper"
"BJ12649","43_7_2017-12-03","2018-01-01",44,"43","7","F",9,3,"five",3,15,"M","2017/2018",5,"BJ12649-43_7_2017-12-03",NA,1218,4,"could_breed",19.1,4.5,"parent"
"BJ12649","43_7_2017-12-03","2017-12-30",39,"43","7","F",6,1,"five",3,13,"M","2017/2018",8,"BJ12649-43_7_2017-12-03",NA,1216,4,"could_breed",16.3,0,"parent"
"BJ12649","43_7_2017-12-03","2017-12-31",38,"43","7","C",12,2,"five",3,14,"M","2017/2018",6,"BJ12649-43_7_2017-12-03",NA,1217,4,"could_breed",18.1,1.6,"parent"
"BJ12651","43_7_2017-12-03","2017-12-30",39,"43","7","F",6,1,"five",3,13,"F","2017/2018",3,"BJ12651-43_7_2017-12-03",NA,1216,4,"could_breed",16.3,0,"parent"
"BJ12651","43_7_2017-12-03","2018-01-01",44,"43","7","F",9,3,"five",3,15,"F","2017/2018",7,"BJ12651-43_7_2017-12-03",NA,1218,4,"could_breed",19.1,4.5,"parent"
"BJ12651","43_7_2017-12-03","2017-12-31",38,"43","7","C",12,2,"five",3,14,"F","2017/2018",2,"BJ12651-43_7_2017-12-03",NA,1217,4,"could_breed",18.1,1.6,"parent"
"BJ12664","8_11_2019-11-18","2019-12-12",64,"8","11","C",10,2,"five",3,10,"M","2019/2020",10,"BJ12664-8_11_2019-11-18",1633,1633,6,"could_breed",16.8,2.8,"parent"
"BJ12664","8_11_2019-11-18","2019-12-13",79.0000000000001,"8","11","F",6,3,"five",3,11,"M","2019/2020",9,"BJ12664-8_11_2019-11-18",1634,1634,6,"could_breed",20.1,6.2,"parent"
"BJ12664","8_11_2019-11-18","2019-12-11",107,"8","11","M",13,1,"five",3,9,"M","2019/2020",11,"BJ12664-8_11_2019-11-18",1632,1632,6,"could_breed",17.4,0,"parent"
"BJ12675","41_18_2019-12-13","2020-01-10",96.9999999999999,"41","18","F",6,2,"two",4,14,"M","2019/2020",7,"BJ12675-41_18_2019-12-13",NA,1949,6,"could_breed",19.2,2.6,"parent"
"BJ12675","41_18_2019-12-13","2020-01-11",56,"41","18","M",5,3,"two",4,15,"M","2019/2020",4,"BJ12675-41_18_2019-12-13",NA,1950,6,"could_breed",20.4,4.8,"parent"
"BJ12675","41_18_2019-12-13","2020-01-08",69,"41","18","C",12,1,"two",4,12,"M","2019/2020",5,"BJ12675-41_18_2019-12-13",NA,1947,6,"could_breed",18.8,3.4,"parent"
"BJ12690","7_28_2018-01-30","2018-02-25",36,"7","28","M",4,3,"six",2,11,"F","2017/2018",5,"BJ12690-7_28_2018-01-30",NA,1264,4,"could_breed",12.4,4,"parent"
"BJ12690","7_28_2018-01-30","2018-02-24",43,"7","28","F",3,2,"six",2,10,"F","2017/2018",5,"BJ12690-7_28_2018-01-30",NA,1263,4,"could_breed",19.8,5.8,"parent"
"BJ12690","7_28_2018-01-30","2018-02-23",32,"7","28","C",2,1,"six",2,9,"F","2017/2018",5,"BJ12690-7_28_2018-01-30",NA,1262,4,"could_breed",18.7,3.9,"parent"
"BJ12789","11_24_2017-10-11","2017-11-04",42,"11","24","M",5,2,"one",2,10,"M","2017/2018",8,"BJ12789-11_24_2017-10-11",621,621,3,"could_breed",22.6,3.1,"helper"
"BJ12789","11_24_2017-10-11","2017-11-03",47,"11","24","C",10,1,"one",2,9,"M","2017/2018",4,"BJ12789-11_24_2017-10-11",620,620,3,"could_breed",18.9,3.5,"helper"
"BJ12789","11_24_2017-10-11","2017-11-06",42,"11","24","F",9,3,"one",2,12,"M","2017/2018",6,"BJ12789-11_24_2017-10-11",623,623,3,"could_breed",17.5,1.3,"helper"
"BJ12804","20_3_2019-10-10","2019-11-05",57,"20","3","M",5,1,"five",2,11,"F","2019/2020",5,"BJ12804-20_3_2019-10-10",1351,1351,5,"could_breed",25.4,8.3,"parent"
"BJ12804","20_3_2019-10-10","2019-11-07",81,"20","3","F",8,3,"five",2,13,"F","2019/2020",5,"BJ12804-20_3_2019-10-10",1353,1353,5,"could_breed",20.1,3.1,"parent"
"BJ12807","71_37_2019-10-11","2019-11-04",61,"71","37","C",2,1,"two",2,11,"M","2019/2020",4,"BJ12807-71_37_2019-10-11",1349,1349,5,"could_breed",14.7,2,"parent"
"BJ12807","71_37_2019-10-11","2019-11-05",84,"71","37","F",7,2,"two",2,12,"M","2019/2020",6,"BJ12807-71_37_2019-10-11",1350,1350,5,"could_breed",25.5,8.3,"parent"
"BJ12807","71_37_2019-10-11","2019-11-06",75,"71","37","M",4,3,"two",2,13,"M","2019/2020",6,"BJ12807-71_37_2019-10-11",1351,1351,5,"could_breed",21.1,7.5,"parent"
"BJ12841","37_17_2017-10-16","2017-11-10",44,"37","17","M",4,1,"six",3,9,"F","2017/2018",2,"BJ12841-37_17_2017-10-16",NA,978,4,"could_breed",13.5,3.4,"parent"
"BJ12863","8_42_2019-11-18","2019-12-12",64,"8","42","C",10,2,"five",2,10,"M","2019/2020",8,"BJ12863-8_42_2019-11-18",1356,1356,5,"could_breed",16.8,2.8,"parent"
"BJ12863","8_42_2019-11-18","2019-12-13",79.0000000000001,"8","42","F",6,3,"five",2,11,"M","2019/2020",4,"BJ12863-8_42_2019-11-18",1357,1357,5,"could_breed",20.1,6.2,"parent"
"BJ12863","8_42_2019-11-18","2019-12-11",107,"8","42","M",13,1,"five",2,9,"M","2019/2020",4,"BJ12863-8_42_2019-11-18",1355,1355,5,"could_breed",17.4,0,"parent"
"BJ12871","20_17_2017-12-25","2018-01-18",29,"20","17","F",9,3,"five",2,10,"F","2017/2018",6,"BJ12871-20_17_2017-12-25",NA,1034,4,"could_breed",18.8,2.1,"parent"
"BJ12871","20_17_2017-12-25","2018-01-15",37,"20","17","F",6,1,"five",3,7,"F","2017/2018",2,"BJ12871-20_17_2017-12-25",NA,1031,4,"could_breed",22.4,2.1,"parent"
"BJ12871","20_17_2017-12-25","2018-01-17",33,"20","17","C",12,2,"five",2,9,"F","2017/2018",5,"BJ12871-20_17_2017-12-25",NA,1033,4,"could_breed",20.3,5.8,"parent"
"BJ12893","32_4_2019-12-17","2020-01-10",70.9999999999999,"32","4","M",13,2,"one",2,9,"M","2019/2020",8,"BJ12893-32_4_2019-12-17",NA,1753,6,"could_breed",19.2,2.6,"parent"
"BJ12893","32_4_2019-12-17","2020-01-11",50,"32","4","F",8,3,"one",2,10,"M","2019/2020",4,"BJ12893-32_4_2019-12-17",NA,1754,6,"could_breed",20.4,4.8,"parent"
"BJ12893","32_4_2019-12-17","2020-01-09",68,"32","4","C",1,1,"one",2,8,"M","2019/2020",2,"BJ12893-32_4_2019-12-17",NA,1752,6,"could_breed",17.8,0,"parent"
"BJ12894","32_5_2017-12-15","2018-01-12",35,"32","5","F",8,2,"two",2,14,"F","2017/2018",7,"BJ12894-32_5_2017-12-15",NA,1025,4,"could_breed",19.1,1.7,"parent"
"BJ12894","32_5_2017-12-15","2018-01-11",43,"32","5","C",2,1,"two",1,13,"F","2017/2018",1,"BJ12894-32_5_2017-12-15",NA,1024,4,"could_breed",20.8,4.5,"parent"
"BJ12894","32_5_2017-12-15","2018-01-13",38,"32","5","M",4,3,"two",1,15,"F","2017/2018",3,"BJ12894-32_5_2017-12-15",NA,1026,4,"could_breed",19.4,1.9,"parent"
"BJ12900","11_34_2017-12-25","2018-01-23",40,"11","34","C",1,2,"five",2,15,"F","2017/2018",2,"BJ12900-11_34_2017-12-25",NA,1053,4,"could_breed",13.9,0,"helper"
"BJ12900","11_34_2017-12-25","2018-01-22",31,"11","34","M",4,1,"five",2,14,"F","2017/2018",4,"BJ12900-11_34_2017-12-25",NA,1052,4,"could_breed",20.2,2.8,"helper"
"BJ12925","43_1_2017-12-08","2017-12-30",39,"43","1","F",6,1,"five",2,8,"M","2017/2018",4,"BJ12925-43_1_2017-12-08",607,607,3,"could_breed",16.3,0,"parent"
"BJ12925","43_1_2017-12-08","2017-12-31",38,"43","1","C",12,2,"five",2,9,"M","2017/2018",5,"BJ12925-43_1_2017-12-08",608,608,3,"could_breed",18.1,1.6,"parent"
"BJ12925","43_1_2017-12-08","2018-01-01",44,"43","1","F",9,3,"five",2,10,"M","2017/2018",7,"BJ12925-43_1_2017-12-08",609,609,3,"could_breed",19.1,4.5,"parent"
"BJ12939","71_5_2017-11-03","2017-12-06",43,"71","5","F",11,3,"one",2,18,"M","2017/2018",2,"BJ12939-71_5_2017-11-03",564,564,3,"could_breed",15.8,0,"helper"
"BJ12939","71_5_2017-11-03","2017-12-03",86,"71","5","C",2,1,"one",3,15,"M","2017/2018",1,"BJ12939-71_5_2017-11-03",561,561,3,"could_breed",19.8,2.6,"helper"
"BJ12950","11_11_2017-10-10","2017-11-04",42,"11","11","M",5,2,"one",3,10,"M","2017/2018",8,"BJ12950-11_11_2017-10-10",537,537,3,"could_breed",22.6,3.1,"helper"
"BJ12950","11_11_2017-10-10","2017-11-03",47,"11","11","C",10,1,"one",3,9,"M","2017/2018",6,"BJ12950-11_11_2017-10-10",536,536,3,"could_breed",18.9,3.5,"helper"
"BJ12950","11_11_2017-10-10","2017-11-06",42,"11","11","F",9,3,"one",3,12,"M","2017/2018",9,"BJ12950-11_11_2017-10-10",539,539,3,"could_breed",17.5,1.3,"helper"
"BJ12950","11_24_2019-10-28","2019-11-22",60,"11","24","M",13,1,"six",2,11,"M","2019/2020",5,"BJ12950-11_24_2019-10-28",1285,1285,5,"could_breed",17.9,1.2,"parent"
"BJ12950","11_24_2019-10-28","2019-11-23",55.0000000000001,"11","24","F",7,2,"six",2,12,"M","2019/2020",3,"BJ12950-11_24_2019-10-28",1286,1286,5,"could_breed",17.9,3.7,"parent"
"BJ12950","11_24_2019-10-28","2019-11-24",93,"11","24","C",12,3,"six",2,13,"M","2019/2020",6,"BJ12950-11_24_2019-10-28",1287,1287,5,"could_breed",20.3,3.2,"parent"
"BJ12960","20_1_2017-12-28","2018-01-15",37,"20","1","F",6,1,"five",1,4,"M","2017/2018",1,"BJ12960-20_1_2017-12-28",609,609,3,"could_breed",22.4,2.1,"parent"
"BJ12970","7_9_2017-12-11","2018-01-08",44,"7","9","F",7,1,"three",2,14,"M","2017/2018",2,"BJ12970-7_9_2017-12-11",597,597,3,"could_breed",22.7,4.6,"helper"
"BJ12970","7_9_2017-12-11","2018-01-09",36,"7","9","C",12,2,"three",2,15,"M","2017/2018",3,"BJ12970-7_9_2017-12-11",598,598,3,"could_breed",13,2.7,"helper"
"BJ12973","7_11_2017-12-15","2018-01-08",44,"7","11","F",7,1,"three",3,11,"M","2017/2018",10,"BJ12973-7_11_2017-12-15",598,598,3,"could_breed",22.7,4.6,"helper"
"BJ12973","7_11_2017-12-15","2018-01-09",36,"7","11","C",12,2,"three",2,12,"M","2017/2018",7,"BJ12973-7_11_2017-12-15",599,599,3,"could_breed",13,2.7,"helper"
"BJ12973","7_11_2017-12-15","2018-01-10",31,"7","11","F",6,3,"three",2,13,"M","2017/2018",5,"BJ12973-7_11_2017-12-15",600,600,3,"could_breed",15.7,2.9,"helper"
"BJ12982","31_5_2017-12-13","2018-01-03",41,"31","5","M",5,2,"one",3,7,"M","2017/2018",3,"BJ12982-31_5_2017-12-13",597,597,3,"could_breed",14.9,1.6,"helper"
"BJ12982","31_5_2017-12-13","2018-01-04",42,"31","5","F",9,3,"one",3,8,"M","2017/2018",4,"BJ12982-31_5_2017-12-13",598,598,3,"could_breed",20.2,7.1,"helper"
"BJ12982","31_5_2017-12-13","2018-01-02",41,"31","5","C",10,1,"one",3,6,"M","2017/2018",1,"BJ12982-31_5_2017-12-13",596,596,3,"could_breed",12.4,3.1,"helper"
"BJ12992","43_26_2017-12-08","2018-01-01",44,"43","26","F",9,3,"five",2,10,"M","2017/2018",3,"BJ12992-43_26_2017-12-08",586,586,3,"could_breed",19.1,4.5,"parent"
"BJ12992","43_26_2017-12-08","2017-12-31",38,"43","26","C",12,2,"five",2,9,"M","2017/2018",2,"BJ12992-43_26_2017-12-08",585,585,3,"could_breed",18.1,1.6,"parent"
"BJ12992","43_26_2017-12-08","2017-12-30",39,"43","26","F",6,1,"five",2,8,"M","2017/2018",2,"BJ12992-43_26_2017-12-08",584,584,3,"could_breed",16.3,0,"parent"
"BJ13005","32_37_2019-12-16","2020-01-09",68,"32","37","C",1,1,"one",2,10,"M","2019/2020",3,"BJ13005-32_37_2019-12-16",1331,1331,5,"could_breed",17.8,0,"parent"
"BJ13005","32_37_2019-12-16","2020-01-10",70.9999999999999,"32","37","M",13,2,"one",2,11,"M","2019/2020",6,"BJ13005-32_37_2019-12-16",1332,1332,5,"could_breed",19.2,2.6,"parent"
"BJ13005","32_37_2019-12-16","2020-01-11",50,"32","37","F",8,3,"one",2,12,"M","2019/2020",7,"BJ13005-32_37_2019-12-16",1333,1333,5,"could_breed",20.4,4.8,"parent"
"BJ13039","8_61_2019-10-07","2019-11-02",71,"8","61","M",4,2,"four",3,12,"M","2019/2020",7,"BJ13039-8_61_2019-10-07",1262,1262,5,"could_breed",19.7,5.3,"parent"
"BJ13039","8_61_2019-10-07","2019-11-03",75,"8","61","C",1,3,"four",3,13,"M","2019/2020",4,"BJ13039-8_61_2019-10-07",1263,1263,5,"could_breed",22.5,0,"parent"
"BJ13046","43_1_2017-12-08","2018-01-01",44,"43","1","F",9,3,"five",2,10,"F","2017/2018",5,"BJ13046-43_1_2017-12-08",592,592,3,"could_breed",19.1,4.5,"parent"
"BJ13046","43_1_2017-12-08","2017-12-30",39,"43","1","F",6,1,"five",2,8,"F","2017/2018",6,"BJ13046-43_1_2017-12-08",590,590,3,"could_breed",16.3,0,"parent"
"BJ13046","43_1_2017-12-08","2017-12-31",38,"43","1","C",12,2,"five",2,9,"F","2017/2018",8,"BJ13046-43_1_2017-12-08",591,591,3,"could_breed",18.1,1.6,"parent"
"BJ13055","43_26_2017-12-08","2017-12-31",38,"43","26","C",12,2,"five",2,9,"F","2017/2018",5,"BJ13055-43_26_2017-12-08",581,581,3,"could_breed",18.1,1.6,"parent"
"BJ13055","43_26_2017-12-08","2018-01-01",44,"43","26","F",9,3,"five",2,10,"F","2017/2018",2,"BJ13055-43_26_2017-12-08",582,582,3,"could_breed",19.1,4.5,"parent"
"BJ13055","43_26_2017-12-08","2017-12-30",39,"43","26","F",6,1,"five",2,8,"F","2017/2018",3,"BJ13055-43_26_2017-12-08",580,580,3,"could_breed",16.3,0,"parent"
"BJ13061","37_57_2019-12-16","2020-01-09",82.9999999999999,"37","57","M",4,2,"four",2,10,"M","2019/2020",2,"BJ13061-37_57_2019-12-16",1320,1320,5,"could_breed",17.8,0,"parent"
"BJ13061","37_58_2017-10-17","2017-11-11",56,"37","58","F",11,2,"six",3,11,"M","2017/2018",7,"BJ13061-37_58_2017-10-17",531,531,3,"could_breed",14.5,1.6,"helper"
"BJ13061","37_57_2019-12-16","2020-01-10",59.9999999999999,"37","57","C",12,3,"four",2,11,"M","2019/2020",7,"BJ13061-37_57_2019-12-16",1321,1321,5,"could_breed",19.2,2.6,"parent"
"BJ13061","37_58_2017-10-17","2017-11-10",44,"37","58","M",4,1,"six",3,10,"M","2017/2018",2,"BJ13061-37_58_2017-10-17",530,530,3,"could_breed",13.5,3.4,"helper"
"BJ13061","37_58_2017-10-17","2017-11-12",46,"37","58","C",1,3,"six",3,12,"M","2017/2018",5,"BJ13061-37_58_2017-10-17",532,532,3,"could_breed",18.8,2.5,"helper"
"BJ13061","37_57_2019-12-16","2020-01-08",101,"37","57","F",9,1,"four",2,9,"M","2019/2020",10,"BJ13061-37_57_2019-12-16",1319,1319,5,"could_breed",18.8,3.4,"parent"
"BJ13064","7_13_2019-12-13","2020-01-05",55.9999999999999,"7","13","F",3,1,"three",2,10,"F","2019/2020",6,"BJ13064-7_13_2019-12-13",1316,1316,5,"could_breed",17.5,4.5,"parent"
"BJ13064","7_13_2019-12-13","2020-01-06",65.0000000000001,"7","13","C",2,2,"three",2,11,"F","2019/2020",8,"BJ13064-7_13_2019-12-13",1317,1317,5,"could_breed",23.9,2.8,"parent"
"BJ13064","7_13_2019-12-13","2020-01-08",69,"7","13","M",5,3,"three",2,13,"F","2019/2020",6,"BJ13064-7_13_2019-12-13",1319,1319,5,"could_breed",18.8,3.4,"parent"
"BJ13072","37_1_2019-10-15","2019-11-08",80,"37","1","M",5,2,"one",3,10,"M","2019/2020",8,"BJ13072-37_1_2019-10-15",1258,1258,5,"could_breed",15.1,3.2,"parent"
"BJ13072","37_1_2019-12-15","2020-01-10",59.9999999999999,"37","1","C",12,3,"four",2,13,"M","2019/2020",10,"BJ13072-37_1_2019-12-15",1321,1321,5,"could_breed",19.2,2.6,"parent"
"BJ13072","37_1_2019-12-15","2020-01-08",101,"37","1","F",9,1,"four",2,11,"M","2019/2020",9,"BJ13072-37_1_2019-12-15",1319,1319,5,"could_breed",18.8,3.4,"parent"
"BJ13072","37_1_2019-10-15","2019-11-09",77,"37","1","F",3,3,"one",3,11,"M","2019/2020",7,"BJ13072-37_1_2019-10-15",1259,1259,5,"could_breed",16.7,2.6,"parent"
"BJ13072","37_2_2017-10-13","2017-11-12",46,"37","2","C",1,3,"six",2,13,"M","2017/2018",3,"BJ13072-37_2_2017-10-13",532,532,3,"could_breed",18.8,2.5,"helper"
"BJ13072","37_2_2017-10-13","2017-11-11",56,"37","2","F",11,2,"six",2,12,"M","2017/2018",3,"BJ13072-37_2_2017-10-13",531,531,3,"could_breed",14.5,1.6,"helper"
"BJ13072","37_1_2019-12-15","2020-01-09",82.9999999999999,"37","1","M",4,2,"four",2,12,"M","2019/2020",7,"BJ13072-37_1_2019-12-15",1320,1320,5,"could_breed",17.8,0,"parent"
"BJ13082","8_1_2019-10-08","2019-11-02",71,"8","1","M",4,2,"four",1,11,"M","2019/2020",9,"BJ13082-8_1_2019-10-08",1257,1257,5,"could_breed",19.7,5.3,"parent"
"BJ13082","8_1_2019-10-08","2019-11-03",75,"8","1","C",1,3,"four",1,12,"M","2019/2020",4,"BJ13082-8_1_2019-10-08",1258,1258,5,"could_breed",22.5,0,"parent"
"BJ16728","71_15_2019-10-14","2019-11-04",61,"71","15","C",2,1,"two",3,8,"M","2019/2020",6,"BJ16728-71_15_2019-10-14",978,978,4,"could_breed",14.7,2,"helper"
"BJ16728","71_15_2019-10-14","2019-11-05",84,"71","15","F",7,2,"two",3,9,"M","2019/2020",3,"BJ16728-71_15_2019-10-14",979,979,4,"could_breed",25.5,8.3,"helper"
"BJ16728","71_15_2019-10-14","2019-11-06",75,"71","15","M",4,3,"two",3,10,"M","2019/2020",10,"BJ16728-71_15_2019-10-14",980,980,4,"could_breed",21.1,7.5,"helper"
"BJ16742","43_26_2017-12-08","2018-01-01",44,"43","26","F",9,3,"five",2,10,"M","2017/2018",6,"BJ16742-43_26_2017-12-08",309,309,2,"could_breed",19.1,4.5,"helper"
"BJ16742","43_26_2017-12-08","2017-12-30",39,"43","26","F",6,1,"five",2,8,"M","2017/2018",2,"BJ16742-43_26_2017-12-08",307,307,2,"could_breed",16.3,0,"helper"
"BJ16742","43_26_2017-12-08","2017-12-31",38,"43","26","C",12,2,"five",2,9,"M","2017/2018",4,"BJ16742-43_26_2017-12-08",308,308,2,"could_breed",18.1,1.6,"helper"
"BJ16773","27_21_2019-10-07","2019-10-30",78,"27","21","F",11,1,"three",1,9,"F","2019/2020",2,"BJ16773-27_21_2019-10-07",970,970,4,"could_breed",13.5,0,"parent"
"BJ16773","27_21_2019-10-07","2019-11-01",91,"27","21","M",5,3,"three",1,11,"F","2019/2020",3,"BJ16773-27_21_2019-10-07",972,972,4,"could_breed",17.7,2.8,"parent"
"BJ16773","27_21_2019-10-07","2019-10-31",80,"27","21","C",1,2,"three",1,10,"F","2019/2020",5,"BJ16773-27_21_2019-10-07",971,971,4,"could_breed",15.9,0,"parent"
"BJ16780","71_5_2017-11-03","2017-12-03",86,"71","5","C",2,1,"one",3,15,"M","2017/2018",3,"BJ16780-71_5_2017-11-03",272,272,2,"could_breed",19.8,2.6,"helper"
"BJ16780","71_5_2017-11-03","2017-12-05",41,"71","5","M",4,2,"one",2,17,"M","2017/2018",1,"BJ16780-71_5_2017-11-03",274,274,2,"could_breed",21.1,4.8,"helper"
"BJ16780","71_5_2017-11-03","2017-12-06",43,"71","5","F",11,3,"one",2,18,"M","2017/2018",5,"BJ16780-71_5_2017-11-03",275,275,2,"could_breed",15.8,0,"helper"
"BJ16785","20_6_2017-12-25","2018-01-17",33,"20","6","C",12,2,"five",2,9,"F","2017/2018",4,"BJ16785-20_6_2017-12-25",315,315,2,"could_breed",20.3,5.8,"helper"
"BJ16785","20_6_2017-12-25","2018-01-18",29,"20","6","F",9,3,"five",2,10,"F","2017/2018",6,"BJ16785-20_6_2017-12-25",316,316,2,"could_breed",18.8,2.1,"helper"
"BJ16785","20_6_2017-12-25","2018-01-15",37,"20","6","F",6,1,"five",2,7,"F","2017/2018",2,"BJ16785-20_6_2017-12-25",313,313,2,"could_breed",22.4,2.1,"helper"
"BJ16786","8_9_2019-11-17","2019-12-11",107,"8","9","M",13,1,"five",3,10,"F","2019/2020",11,"BJ16786-8_9_2019-11-17",1008,1008,4,"could_breed",17.4,0,"parent"
"BJ16786","20_6_2017-12-25","2018-01-17",33,"20","6","C",12,2,"five",2,9,"F","2017/2018",2,"BJ16786-20_6_2017-12-25",315,315,2,"could_breed",20.3,5.8,"helper"
"BJ16786","8_9_2019-11-17","2019-12-13",79.0000000000001,"8","9","F",6,3,"five",3,12,"F","2019/2020",8,"BJ16786-8_9_2019-11-17",1010,1010,4,"could_breed",20.1,6.2,"parent"
"BJ16786","20_6_2017-12-25","2018-01-15",37,"20","6","F",6,1,"five",2,7,"F","2017/2018",1,"BJ16786-20_6_2017-12-25",313,313,2,"could_breed",22.4,2.1,"helper"
"BJ16786","8_9_2019-11-17","2019-12-12",64,"8","9","C",10,2,"five",3,11,"F","2019/2020",10,"BJ16786-8_9_2019-11-17",1009,1009,4,"could_breed",16.8,2.8,"parent"
"BJ16804","43_7_2017-12-03","2017-12-31",38,"43","7","C",12,2,"five",3,14,"M","2017/2018",2,"BJ16804-43_7_2017-12-03",295,295,2,"could_breed",18.1,1.6,"helper"
"BJ16804","43_7_2017-12-03","2018-01-01",44,"43","7","F",9,3,"five",3,15,"M","2017/2018",4,"BJ16804-43_7_2017-12-03",296,296,2,"could_breed",19.1,4.5,"helper"
"BJ16804","43_7_2017-12-03","2017-12-30",39,"43","7","F",6,1,"five",3,13,"M","2017/2018",2,"BJ16804-43_7_2017-12-03",294,294,2,"could_breed",16.3,0,"helper"
"BJ16810","27_46_2017-10-18","2017-11-19",56,"27","46","C",1,3,"six",1,18,"M","2017/2018",1,"BJ16810-27_46_2017-10-18",253,253,2,"could_breed",13.4,1.9,"helper"
"BJ16810","27_21_2019-10-07","2019-10-30",78,"27","21","F",11,1,"three",1,9,"M","2019/2020",3,"BJ16810-27_21_2019-10-07",963,963,4,"could_breed",13.5,0,"helper"
"BJ16830","43_1_2017-12-08","2017-12-31",38,"43","1","C",12,2,"five",2,9,"M","2017/2018",1,"BJ16830-43_1_2017-12-08",292,292,2,"could_breed",18.1,1.6,"helper"
"BJ16861","11_28_2017-10-12","2017-11-06",42,"11","28","F",9,3,"one",1,11,"M","2017/2018",5,"BJ16861-11_28_2017-10-12",NA,608,3,"could_breed",17.5,1.3,"helper"
"BJ16881","71_23_2019-10-13","2019-11-05",84,"71","23","F",7,2,"two",2,9,"F","2019/2020",3,"BJ16881-71_23_2019-10-13",NA,1336,5,"could_breed",25.5,8.3,"parent"
"BJ16881","71_23_2019-10-13","2019-11-06",75,"71","23","M",4,3,"two",2,10,"F","2019/2020",6,"BJ16881-71_23_2019-10-13",NA,1337,5,"could_breed",21.1,7.5,"parent"
"BJ16881","71_23_2019-10-13","2019-11-04",61,"71","23","C",2,1,"two",2,8,"F","2019/2020",2,"BJ16881-71_23_2019-10-13",NA,1335,5,"could_breed",14.7,2,"parent"
"BJ16882","71_15_2019-10-14","2019-11-06",75,"71","15","M",4,3,"two",3,10,"F","2019/2020",6,"BJ16882-71_15_2019-10-14",NA,1337,5,"could_breed",21.1,7.5,"parent"
"BJ16882","71_15_2019-10-14","2019-11-05",84,"71","15","F",7,2,"two",3,9,"F","2019/2020",3,"BJ16882-71_15_2019-10-14",NA,1336,5,"could_breed",25.5,8.3,"parent"
"BJ16882","71_15_2019-10-14","2019-11-04",61,"71","15","C",2,1,"two",3,8,"F","2019/2020",2,"BJ16882-71_15_2019-10-14",NA,1335,5,"could_breed",14.7,2,"parent"
"BJ16890","27_11_2017-10-16","2017-11-18",52,"27","11","F",11,2,"six",2,19,"M","2017/2018",2,"BJ16890-27_11_2017-10-16",246,246,2,"could_breed",11.9,3.6,"helper"
"BJ16890","27_11_2017-10-16","2017-11-17",86,"27","11","M",4,1,"six",2,18,"M","2017/2018",2,"BJ16890-27_11_2017-10-16",245,245,2,"could_breed",7.2,2.7,"helper"
"BJ16890","27_11_2017-10-16","2017-11-19",56,"27","11","C",1,3,"six",2,20,"M","2017/2018",5,"BJ16890-27_11_2017-10-16",247,247,2,"could_breed",13.4,1.9,"helper"
"BJ17001","2_4_2017-10-06","2017-11-01",64,"2","4","C",1,3,"four",2,11,"M","2017/2018",4,"BJ17001-2_4_2017-10-06",521,521,3,"could_breed",23.3,2.4,"parent"
"BJ17001","2_4_2017-10-06","2017-10-30",44,"2","4","F",3,1,"four",2,9,"M","2017/2018",2,"BJ17001-2_4_2017-10-06",519,519,3,"could_breed",16,5.5,"parent"
"BJ17001","2_4_2017-10-06","2017-10-31",48,"2","4","F",6,2,"four",2,10,"M","2017/2018",4,"BJ17001-2_4_2017-10-06",520,520,3,"could_breed",16.5,2.1,"parent"
"BJ17016","21_8_2017-12-24","2018-01-19",39,"21","8","F",7,1,"three",2,12,"M","2017/2018",3,"BJ17016-21_8_2017-12-24",600,600,3,"could_breed",17,1.6,"helper"
"BJ17016","21_8_2017-12-24","2018-01-21",36,"21","8","F",6,3,"three",2,14,"M","2017/2018",6,"BJ17016-21_8_2017-12-24",602,602,3,"could_breed",21.4,6.7,"helper"
"BJ17016","21_8_2017-12-24","2018-01-20",31,"21","8","C",12,2,"three",2,13,"M","2017/2018",2,"BJ17016-21_8_2017-12-24",601,601,3,"could_breed",19,5,"helper"
"BJ17018","20_16_2017-12-25","2018-01-18",29,"20","16","F",9,3,"five",2,10,"F","2017/2018",5,"BJ17018-20_16_2017-12-25",599,599,3,"could_breed",18.8,2.1,"parent"
"BJ17018","20_16_2017-12-25","2018-01-17",33,"20","16","C",12,2,"five",2,9,"F","2017/2018",4,"BJ17018-20_16_2017-12-25",598,598,3,"could_breed",20.3,5.8,"parent"
"BJ17018","20_16_2017-12-25","2018-01-15",37,"20","16","F",6,1,"five",3,7,"F","2017/2018",3,"BJ17018-20_16_2017-12-25",596,596,3,"could_breed",22.4,2.1,"parent"
